ts,phase,stage,uncertainty_index,request,vehicle,table_number,table_id,dynamic_t_begin,duration_type,gt_mean,phase_label,oracle_ctx_mode,delay_tolerance,severity,passed_terminals,current_time,action,reward,action_meaning,feasible,source,p_action1,algo,regime_id,context_id,drift_score,belief_smooth_penalty,value_residual,delta_t,policy_kl,action_prob,entropy,bootstrap,trust_region_scaled,trust_region_scale,gate_prob_0_mean,gate_prob_1_mean,gate_entropy_mean,expert0_action1_prob_mean,expert1_action1_prob_mean,expert_selected_ratio,moe_div_mean,pdi_future_mean,pdi_pref_mean,pdi_hard_mean,pdi_fail0_mean,pdi_fail1_mean,stage_family,matched,run_label,run_dir,distribution,seed,algorithm,algo_version,reward_pos,action1,action0,semantic_action,wait_like,engage_like,ts_decision,ts_reward,run_id,decision_seq,decision_id,stage_mode,pair_index,impl_stream,impl_list_idx,h_index,severity_bucket
1771782630.6178403,implement,receive_reward,0,3000000000004,26,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,123.0,4.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782630.8669236,implement,receive_reward,0,3000000000019,36,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,128.1,4.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782631.0853984,implement,receive_reward,0,3000000000022,36,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,148.1,4.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782631.3339279,implement,receive_reward,0,3000000000026,44,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,82.0,4.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782631.5541413,implement,receive_reward,0,3000000000028,47,961,961,1,mix_mu_5_40_terminal_dependent,90,B,none,106.0,4.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782671.9722564,implement,receive_reward,1,3000000000029,43,961,961,36,mix_mu_5_40_terminal_dependent,90,B,none,109.5,6.0,"""[2, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",36,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771782672.232813,implement,receive_reward,1,3000000000015,43,961,961,36,mix_mu_5_40_terminal_dependent,90,B,none,119.0,6.0,"""[2, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",36,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771782672.4808645,implement,receive_reward,1,3000000000026,44,961,961,36,mix_mu_5_40_terminal_dependent,90,B,none,30.5,6.0,"""[2.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",36,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771782714.4587274,implement,receive_reward,0,3000000000002,110,960,960,2,mix_mu_5_40_terminal_dependent,90,B,none,66.0,5.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782714.588846,implement,receive_reward,0,3000000000005,113,960,960,2,mix_mu_5_40_terminal_dependent,90,B,none,118.0,5.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782714.9644172,implement,receive_reward,0,3000000000012,90,959,959,2,mix_mu_5_40_terminal_dependent,90,B,none,77.0,5.0,"""[9, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782757.04473,implement,receive_reward,1,3000000000007,10,959,959,92,mix_mu_5_40_terminal_dependent,90,B,none,43.0,5.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",92,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782757.2527883,implement,receive_reward,1,3000000000000,11,959,959,92,mix_mu_5_40_terminal_dependent,90,B,none,64.0,5.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",92,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771782760.8934333,implement,receive_reward,0,3000000000003,3,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,48.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771782761.1258836,implement,receive_reward,0,3000000000008,6,958,958,4,mix_mu_5_40_terminal_dependent,90,B,none,91.0,6.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO_NEW,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO_NEW_v3,a:\MYpython\34959_RL\codes\nexus\thesis_matrix_v3_ext\run_20260223_005933_607536_R30_O_10_90_PPO_NEW_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
